"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","institutionCode","collectionCode","stateProvince","notes","citation","doi"
788564311,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.41512,55.41456,1996,2,1,"Sweden","No locality information available","1321774","Peter Johnsen","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788564884,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.41512,55.41456,1996,2,1,"Sweden","No locality information available","1322374","Peter Johnsen","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
885934,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77479,55.5089,1996,3,1,"Sweden","No locality information available","1039921","Peter Johnsen","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
885936,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.34321,55.67108,1996,3,26,"Sweden","No locality information available","1039985","Peter Johnsen","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
885938,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.61106,55.50388,1996,3,1,"Sweden","No locality information available","1040049","Peter Johnsen","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
886332,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.29729,55.69298,1996,4,NA,"Sweden","No locality information available","1076930","Torbjörn Tyler","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
31308288,"835f8992-f762-11e1-a439-00145eb45e9a",-2.68,38.169998,1996,5,2,"Spain","Pontones, Sierra de Segura, pico Aroca","5849-1","G. Aragón & I. Martínez","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
29531999,"83492a58-f762-11e1-a439-00145eb45e9a",-2,38,1996,10,5,"Spain","Molinicos, Calar del Mundo, arroyo de la Celadilla","9467-1","G. Aragón, A. Herrero & A. Pujol","MA","MA-Lichen","Ab","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
29532001,"83492a58-f762-11e1-a439-00145eb45e9a",-2,38,1996,10,6,"Spain","Bogarra, Sierra de Alcaraz, cerca de Las Espineras","9468-1","G. Aragón, A. Herrero & A. Pujol","MA","MA-Lichen","Ab","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Margarita M (2018). CSIC-Real Jardín Botánico-Colección de Líquenes (MA-Lichen). CSIC-Real Jardín Botánico. Occurrence dataset https://doi.org/10.15468/z7wqal accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/z7wqal"
885932,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.33149,55.84367,1995,1,31,"Sweden","No locality information available","1039857","Patrik Frödén","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
885779,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.37635,55.57238,1995,2,18,"Sweden","No locality information available","1027426","Ulf Arup & Stefan Ekman","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
152938458,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745376,46.099652,1995,5,12,"Slovenia",NA,"F779901","Pruegger J.","ULBF-AGR","FloVegSI-FLO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
2237905424,"84d26682-f762-11e1-a439-00145eb45e9a",9.411678,56.061302,1995,5,14,"Denmark","Store Hjøllund Plantage","DMS-1039485","Vagn Alstrup",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
31308290,"835f8992-f762-11e1-a439-00145eb45e9a",-2.6,38.279999,1995,5,15,"Spain","Segura de la Sierra, Sierra de Segura, río Madera","5850-1","G. Aragón & I. Martínez","MAF","MAF-Lich","J","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
885765,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.77479,55.5089,1995,7,26,"Sweden","No locality information available","1022911","Sergey Kondratyuk","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788565001,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.25065,55.57881,1995,11,27,"Sweden","No locality information available","1322494","Peter Johnsen","LD","General",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
1837445601,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.60847,55.82258,1995,NA,NA,"Sweden","500 m NNO Lyby k:a","1939873","T. Tyler","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
2237866088,"84d26682-f762-11e1-a439-00145eb45e9a",12.30224,55.98709,1993,4,24,"Denmark","Gribskov, Gribsø Trinbræt","DMS-1004400","Vagn Alstrup",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
178318165,"890afcd2-f762-11e1-a439-00145eb45e9a",-0.684,40.416,1993,5,21,"Spain","Cedrillas, Nacimiento rio Mijares.","25654-1","Atienza & Fos","VAL","VAL_Lich","Te","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
919153966,"7948250c-6958-4a29-a670-ed1015b26252",7.451,58.0233,1993,5,27,"Norway","Mandal, Skrivergården","16546","R. Haugan","O","L","Vest-Agder","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
152938314,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,1992,10,13,"Slovenia",NA,"F776306","Batič F.","ULBF-AGR","FloVegSI-FLO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
152938315,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,1992,10,13,"Slovenia",NA,"F776336","Batič F., Kruhar B.","ULBF-AGR","FloVegSI-FLO",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Scientific Research Centre of the Slovenian Academy of Sciences and Arts, Institute of Biology. FloVegSI - Floristical and fitocenological database of ZRC SAZU. Occurrence dataset https://doi.org/10.15468/v3vxya accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/v3vxya"
886302,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.20388,56.60756,1990,5,8,"Sweden","No locality information available","1072657","U. Arup & S. Ekman","LD","General","Halland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
2237876296,"84d26682-f762-11e1-a439-00145eb45e9a",12.07485,55.19233,1990,7,27,"Denmark","Vindbyholt","DMS-1013572","Mogens Skytte Christiansen",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
2237901317,"84d26682-f762-11e1-a439-00145eb45e9a",12.08333,55.18333,1990,7,27,"Denmark","Lindersvold","DMS-1037464","Mogens Skytte Christiansen",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
178318308,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.235,39.856998,1990,8,9,"Spain","Mirabel. Sierra de los Canchos","3203-1","S. Fos","VAL","VAL_Lich","Cc","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318314,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.365,39.824001,1990,8,9,"Spain","Torrejoncillo. Valle de la Concha","3216-1","S. Fos","VAL","VAL_Lich","Cc","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318326,"890afcd2-f762-11e1-a439-00145eb45e9a",-5.748,39.730999,1990,8,11,"Spain","Casas de Miravete. Sierra de Miravete","3261-1","S. Fos","VAL","VAL_Lich","Cc","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
886303,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.55398,56.9339,1990,8,23,"Sweden","No locality information available","1072721","U. Arup & L. Fröberg","LD","General","Halland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
178317532,"890afcd2-f762-11e1-a439-00145eb45e9a",-1.0041,40.129799,1990,10,19,"Spain","Puebla de Valverde, Alto del Ave","5098-1","Atienza V. & E. Barreno & S. Fos","VAL","VAL_Lich","Te","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
2237889197,"84d26682-f762-11e1-a439-00145eb45e9a",10.02752,56.59567,1989,5,5,"Denmark","Dyrby Krat","DMS-1025707","Svanhildur Svane",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
886306,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.42675,55.67814,1989,11,14,"Sweden","No locality information available","1072849","Almqvist & Nyberg","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
886334,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.56204,55.66445,1988,5,25,"Sweden","No locality information available","1077058","U. Arup & S. Ekman","LD","General","Skåne","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
